76196,Bill,Bolger,Bill Bolger,"Bolger, Bill",B. Bolger,bill-bolger,1931-08-21 00:00:00,Georgetown,USA,Georgetown/USA,6-5,205,1.0,,Forward,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_bill_bolger,1953.0,1953.0,N,Y,Y,1953,,,N
1630195,Leandro,Bolmaro,Leandro Bolmaro,"Bolmaro, Leandro",L. Bolmaro,leandro-bolmaro,2000-09-11 00:00:00,,Argentina,FC Barcelona/Argentina,6-6,200,2.0,,Forward,Inactive,N,0,,,,,leandro_bolmaro,2021.0,2022.0,Y,Y,Y,2020,1,23,N
76197,Doug,Bolstorff,Doug Bolstorff,"Bolstorff, Doug",D. Bolstorff,doug-bolstorff,1931-10-29 00:00:00,Minnesota,USA,Minnesota/USA,6-4,195,1.0,8,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_doug_bolstorff,1957.0,1957.0,N,Y,Y,1957,8,57,N
76203,George H.,Bon Salle,George H. Bon Salle,"Bon Salle, George H.",G. Bon Salle,george-h-bon-salle,1935-07-01 00:00:00,Illinois,USA,Illinois/USA,6-8,220,1.0,33,Forward,Inactive,N,1610612764,Packers,CHP,wizards,Chicago,HISTADD_george_bonsalle,1961.0,1961.0,N,Y,Y,1957,1,7,N
76198,Phil,Bond,Phil Bond,"Bond, Phil",P. Bond,phil-bond,1954-07-27 00:00:00,Louisville,USA,Louisville/USA,6-2,175,1.0,30,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_phil_bond,1977.0,1977.0,N,Y,Y,1977,3,62,N
1603,Walter,Bond,Walter Bond,"Bond, Walter",W. Bond,walter-bond,1969-02-01 00:00:00,Minnesota,USA,Minnesota/USA,6-5,200,3.0,20,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,walter_bond,1992.0,1994.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629648,Jordan,Bone,Jordan Bone,"Bone, Jordan",J. Bone,jordan-bone,1997-11-05 00:00:00,Tennessee,USA,Tennessee/USA,6-2,180,2.0,,Guard,Inactive,N,0,,,,,jordan_bone,2019.0,2020.0,Y,Y,Y,2019,2,57,N
1121,Dexter,Boney,Dexter Boney,"Boney, Dexter",D. Boney,dexter-boney,1970-04-27 00:00:00,UNLV,USA,UNLV/USA,6-4,185,1.0,,Guard,Inactive,N,0,,,,,dexter_boney,1996.0,1996.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629067,Isaac,Bonga,Isaac Bonga,"Bonga, Isaac",I. Bonga,isaac-bonga,1999-11-08 00:00:00,Skyliners Frankfurt,Germany,Skyliners Frankfurt/Germany,6-8,180,5.0,17,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,isaac_bonga,2018.0,2021.0,Y,Y,Y,2018,2,39,N
76201,Ron,Bonham,Ron Bonham,"Bonham, Ron",R. Bonham,ron-bonham,1942-05-31 00:00:00,Cincinnati,USA,Cincinnati/USA,6-4,192,2.0,21,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_ron_bonham,1964.0,1965.0,N,Y,Y,1964,2,16,N
41,Anthony,Bonner,Anthony Bonner,"Bonner, Anthony",A. Bonner,anthony-bonner,1968-06-08 00:00:00,St. Louis,USA,St. Louis/USA,6-8,230,7.0,33,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,anthony_bonner,1990.0,2002.0,N,Y,Y,1990,1,23,N
2588,Matt,Bonner,Matt Bonner,"Bonner, Matt",M. Bonner,matt-bonner,1980-04-05 00:00:00,Florida,USA,Florida/USA,6-10,235,13.0,15,Center-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,matt_bonner,2004.0,2015.0,N,Y,Y,2003,2,45,N
1626164,Devin,Booker,Devin Booker,"Booker, Devin",D. Booker,devin-booker,1996-10-30 00:00:00,Kentucky,USA,Kentucky/USA,6-5,206,8.0,1,Guard,Active,N,1610612756,Suns,PHX,suns,Phoenix,devin_booker,2015.0,2023.0,N,Y,Y,2015,1,13,N
202344,Trevor,Booker,Trevor Booker,"Booker, Trevor",T. Booker,trevor-booker,1987-11-25 00:00:00,Clemson,USA,Clemson/USA,6-8,228,8.0,20,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,trevor_booker,2010.0,2017.0,N,Y,Y,2010,1,23,N
200767,Josh,Boone,Josh Boone,"Boone, Josh",J. Boone,josh-boone,1984-11-21 00:00:00,Connecticut,USA,Connecticut/USA,6-10,240,5.0,2,Forward-Center,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,josh_boone,2006.0,2009.0,Y,Y,Y,2006,1,23,N
76204,Ron,Boone,Ron Boone,"Boone, Ron",R. Boone,ron-boone,1946-09-06 00:00:00,Idaho State,USA,Idaho State/USA,6-2,200,5.0,24,Guard,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_ron_boone,1976.0,1980.0,N,Y,Y,1968,11,147,N
1916,Calvin,Booth,Calvin Booth,"Booth, Calvin",C. Booth,calvin-booth,1976-05-07 00:00:00,Penn State,USA,Penn State/USA,6-11,230,11.0,52,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,calvin_booth,1999.0,2008.0,N,Y,Y,1999,2,35,N
1522,Keith,Booth,Keith Booth,"Booth, Keith",K. Booth,keith-booth,1974-10-09 00:00:00,Maryland,USA,Maryland/USA,6-6,226,2.0,22,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,keith_booth,1997.0,1998.0,N,Y,Y,1997,1,28,N
76206,Bob,Boozer,Bob Boozer,"Boozer, Bob",B. Boozer,bob-boozer,1937-04-26 00:00:00,Kansas State,USA,Kansas State/USA,6-8,215,11.0,20,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_bob_boozer,1960.0,1970.0,N,Y,Y,1959,1,1,N
2430,Carlos,Boozer,Carlos Boozer,"Boozer, Carlos",C. Boozer,carlos-boozer,1981-11-20 00:00:00,Duke,USA,Duke/USA,6-9,258,13.0,5,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,carlos_boozer,2002.0,2014.0,N,Y,Y,2002,2,34,N
76207,Jake,Bornheimer,Jake Bornheimer,"Bornheimer, Jake",J. Bornheimer,jake-bornheimer,1927-06-29 00:00:00,Muhlenberg,USA,Muhlenberg/USA,6-5,200,2.0,15,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jake_bornheimer,1948.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1953,Lazaro,Borrell,Lazaro Borrell,"Borrell, Lazaro",L. Borrell,lazaro-borrell,1972-09-20 00:00:00,Villa Clara,Cuba,Villa Clara/Cuba,6-8,220,1.0,11,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,lazaro_borrell,1999.0,1999.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76209,Costic,Borsavage,Costic Borsavage,"Borsavage, Costic",C. Borsavage,costic-borsavage,1924-07-25 00:00:00,Temple,USA,Temple/USA,6-8,220,1.0,19,Center,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_ike_borsavage,1950.0,1950.0,N,Y,Y,1950,5,,N
76210,Vince,Boryla,Vince Boryla,"Boryla, Vince",V. Boryla,vince-boryla,1927-03-11 00:00:00,Denver,USA,Denver/USA,6-5,210,5.0,12,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_moose_boryla,1949.0,1953.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2547,Chris,Bosh,Chris Bosh,"Bosh, Chris",C. Bosh,chris-bosh,1984-03-24 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-11,235,14.0,1,Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,chris_bosh,2003.0,2016.0,N,Y,Y,2003,1,4,N
1630527,Brandon,Boston Jr.,Brandon Boston Jr.,"Boston Jr., Brandon",B. Boston Jr.,brandon-boston-jr,2001-11-28 00:00:00,Kentucky,USA,Kentucky/USA,6-6,188,2.0,4,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,brandon_boston_jr,2021.0,2023.0,Y,Y,Y,2021,2,51,N
76212,Lawrence,Boston,Lawrence Boston,"Boston, Lawrence",L. Boston,lawrence-boston,1956-05-18 00:00:00,Maryland,USA,Maryland/USA,6-8,225,1.0,4,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_larry_boston,1979.0,1979.0,N,Y,Y,1978,4,81,N
76213,Tom,Boswell,Tom Boswell,"Boswell, Tom",T. Boswell,tom-boswell,1953-10-02 00:00:00,South Carolina,USA,South Carolina/USA,6-8,220,6.0,33,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_tom_boswell,1975.0,1983.0,N,Y,Y,1975,1,17,N
1628449,Chris,Boucher,Chris Boucher,"Boucher, Chris",C. Boucher,chris-boucher,1993-01-11 00:00:00,Oregon,Saint Lucia,Oregon/Saint Lucia,6-9,200,6.0,25,Forward-Center,Active,N,1610612761,Raptors,TOR,raptors,Toronto,chris_boucher,2017.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2257,Ruben,Boumtje-Boumtje,Ruben Boumtje-Boumtje,"Boumtje-Boumtje, Ruben",R. Boumtje-Boumtje,ruben-boumtje-boumtje,1978-05-20 00:00:00,Georgetown,USA,Georgetown/USA,7-0,257,4.0,44,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,ruben_boumtje-boumtje,2001.0,2003.0,Y,Y,Y,2001,2,49,N
1631123,Jamaree,Bouyea,Jamaree Bouyea,"Bouyea, Jamaree",J. Bouyea,jamaree-bouyea,1999-06-27 00:00:00,San Francisco,USA,San Francisco/USA,6-2,180,1.0,11,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,jamaree_bouyea,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76214,Don,Boven,Don Boven,"Boven, Don",D. Boven,don-boven,1925-03-06 00:00:00,Western Michigan,USA,Western Michigan/USA,6-4,210,3.0,13,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_don_boven,1949.0,1952.0,N,Y,Y,1949,6,,N
1477,Bruce,Bowen,Bruce Bowen,"Bowen, Bruce",B. Bowen,bruce-bowen,1971-06-14 00:00:00,California State-Fullerton,USA,California State-Fullerton/USA,6-7,200,14.0,12,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,bruce_bowen,1996.0,2008.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1763,Ryan,Bowen,Ryan Bowen,"Bowen, Ryan",R. Bowen,ryan-bowen,1975-11-20 00:00:00,Iowa,USA,Iowa/USA,6-9,218,10.0,,Forward,Inactive,N,0,,,,,ryan_bowen,1999.0,2009.0,N,Y,Y,1998,2,55,N
1628968,Brian,Bowen II,Brian Bowen II,"Bowen II, Brian",B. Bowen II,brian-bowen-ii,1998-10-02 00:00:00,,USA,Sydney Kings/USA,6-6,190,3.0,,Forward-Guard,Inactive,N,0,,,,,brian_bowen_ii,2019.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76217,Sam,Bowie,Sam Bowie,"Bowie, Sam",S. Bowie,sam-bowie,1961-03-17 00:00:00,Kentucky,USA,Kentucky/USA,7-1,235,10.0,31,Center,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_sam_bowie,1984.0,1994.0,N,Y,Y,1984,1,2,N
1085,Ira,Bowman,Ira Bowman,"Bowman, Ira",I. Bowman,ira-bowman,1973-06-11 00:00:00,Pennsylvania,USA,Pennsylvania/USA,,,3.0,,Forward,Inactive,N,0,,,,,ira_bowman,1999.0,2001.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629065,Ky,Bowman,Ky Bowman,"Bowman, Ky",K. Bowman,ky-bowman,1997-06-16 00:00:00,Boston College,USA,Boston College/USA,6-1,187,2.0,12,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,ky_bowman,2019.0,2019.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
671,Donnie,Boyce,Donnie Boyce,"Boyce, Donnie",D. Boyce,donnie-boyce,1973-09-02 00:00:00,Colorado,USA,Colorado/USA,6-5,196,2.0,,Guard,Inactive,N,0,,,,,donnie_boyce,1995.0,1996.0,N,Y,Y,1995,2,42,N
76221,Dennis,Boyd,Dennis Boyd,"Boyd, Dennis",D. Boyd,dennis-boyd,1954-05-21 00:00:00,Detroit,USA,Detroit/USA,6-1,175,1.0,11,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_dennis_boyd,1978.0,1978.0,N,Y,Y,1977,4,72,N
76222,Fred,Boyd,Fred Boyd,"Boyd, Fred",F. Boyd,fred-boyd,1950-06-13 00:00:00,Oregon State,USA,Oregon State/USA,6-2,180,6.0,4,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_freddie_boyd,1972.0,1977.0,N,Y,Y,1972,1,5,N
76223,Ken,Boyd,Ken Boyd,"Boyd, Ken",K. Boyd,ken-boyd,1952-03-25 00:00:00,Boston University,USA,Boston University/USA,6-5,195,1.0,33,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,New Orleans,HISTADD_kenny_boyd,1974.0,1974.0,N,Y,Y,1974,9,154,N
1863,Earl,Boykins,Earl Boykins,"Boykins, Earl",E. Boykins,earl-boykins,1976-06-02 00:00:00,Eastern Michigan,USA,Eastern Michigan/USA,5-5,133,14.0,6,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,earl_boykins,1998.0,2011.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76224,Harry,Boykoff,Harry Boykoff,"Boykoff, Harry",H. Boykoff,harry-boykoff,1922-07-24 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-9,225,2.0,16,Center,Inactive,N,1610610037,Hawks,WAT,hawks,Waterloo,HISTADD_bighesh_boykoff,1949.0,1950.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76225,Winford,Boynes,Winford Boynes,"Boynes, Winford",W. Boynes,winford-boynes,1957-05-17 00:00:00,San Francisco,USA,San Francisco/USA,6-6,185,3.0,6,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_winford_boynes,1978.0,1980.0,N,Y,Y,1978,1,13,N
200841,
